,date,gt_index,isPartial,stock_symbol
160,2016-10-23 00:00:00,25,False,HSIC
161,2016-10-30 00:00:00,30,False,HSIC
162,2016-11-06 00:00:00,15,False,HSIC
163,2016-11-13 00:00:00,24,False,HSIC
164,2016-11-20 00:00:00,39,False,HSIC
165,2016-11-27 00:00:00,19,False,HSIC
166,2016-12-04 00:00:00,37,False,HSIC
167,2016-12-11 00:00:00,9,False,HSIC
168,2016-12-18 00:00:00,20,False,HSIC
169,2016-12-25 00:00:00,0,False,HSIC
170,2017-01-01 00:00:00,29,False,HSIC
171,2017-01-08 00:00:00,28,False,HSIC
172,2017-01-15 00:00:00,14,False,HSIC
173,2017-01-22 00:00:00,0,False,HSIC
174,2017-01-29 00:00:00,0,False,HSIC
175,2017-02-05 00:00:00,31,False,HSIC
176,2017-02-12 00:00:00,22,False,HSIC
177,2017-02-19 00:00:00,18,False,HSIC
178,2017-02-26 00:00:00,13,False,HSIC
179,2017-03-05 00:00:00,9,False,HSIC
180,2017-03-12 00:00:00,18,False,HSIC
181,2017-03-19 00:00:00,23,False,HSIC
182,2017-03-26 00:00:00,14,False,HSIC
183,2017-04-02 00:00:00,9,False,HSIC
184,2017-04-09 00:00:00,0,False,HSIC
185,2017-04-16 00:00:00,0,False,HSIC
186,2017-04-23 00:00:00,18,False,HSIC
187,2017-04-30 00:00:00,14,False,HSIC
188,2017-05-07 00:00:00,9,False,HSIC
189,2017-05-14 00:00:00,10,False,HSIC
190,2017-05-21 00:00:00,24,False,HSIC
191,2017-05-28 00:00:00,20,False,HSIC
192,2017-06-04 00:00:00,14,False,HSIC
193,2017-06-11 00:00:00,14,False,HSIC
194,2017-06-18 00:00:00,23,False,HSIC
195,2017-06-25 00:00:00,15,False,HSIC
196,2017-07-02 00:00:00,10,False,HSIC
197,2017-07-09 00:00:00,10,False,HSIC
198,2017-07-16 00:00:00,15,False,HSIC
199,2017-07-23 00:00:00,19,False,HSIC
200,2017-07-30 00:00:00,10,False,HSIC
201,2017-08-06 00:00:00,32,False,HSIC
202,2017-08-13 00:00:00,19,False,HSIC
203,2017-08-20 00:00:00,28,False,HSIC
204,2017-08-27 00:00:00,19,False,HSIC
205,2017-09-03 00:00:00,9,False,HSIC
206,2017-09-10 00:00:00,100,False,HSIC
207,2017-09-17 00:00:00,46,False,HSIC
208,2017-09-24 00:00:00,14,False,HSIC
209,2017-10-01 00:00:00,18,False,HSIC
210,2017-10-08 00:00:00,14,False,HSIC
211,2017-10-15 00:00:00,18,False,HSIC
212,2017-10-22 00:00:00,40,False,HSIC
213,2017-10-29 00:00:00,18,False,HSIC
214,2017-11-05 00:00:00,44,False,HSIC
215,2017-11-12 00:00:00,35,False,HSIC
216,2017-11-19 00:00:00,35,False,HSIC
217,2017-11-26 00:00:00,18,False,HSIC
218,2017-12-03 00:00:00,22,False,HSIC
219,2017-12-10 00:00:00,18,False,HSIC
220,2017-12-17 00:00:00,23,False,HSIC
221,2017-12-24 00:00:00,20,False,HSIC
222,2017-12-31 00:00:00,28,False,HSIC
223,2018-01-07 00:00:00,35,False,HSIC
224,2018-01-14 00:00:00,34,False,HSIC
225,2018-01-21 00:00:00,21,False,HSIC
226,2018-01-28 00:00:00,34,False,HSIC
227,2018-02-04 00:00:00,13,False,HSIC
228,2018-02-11 00:00:00,39,False,HSIC
229,2018-02-18 00:00:00,30,False,HSIC
230,2018-02-25 00:00:00,13,False,HSIC
231,2018-03-04 00:00:00,17,False,HSIC
232,2018-03-11 00:00:00,42,False,HSIC
233,2018-03-18 00:00:00,17,False,HSIC
234,2018-03-25 00:00:00,18,False,HSIC
235,2018-04-01 00:00:00,22,False,HSIC
236,2018-04-08 00:00:00,26,False,HSIC
237,2018-04-15 00:00:00,17,False,HSIC
238,2018-04-22 00:00:00,69,False,HSIC
239,2018-04-29 00:00:00,22,False,HSIC
240,2018-05-06 00:00:00,35,False,HSIC
241,2018-05-13 00:00:00,17,False,HSIC
242,2018-05-20 00:00:00,26,False,HSIC
243,2018-05-27 00:00:00,13,False,HSIC
244,2018-06-03 00:00:00,35,False,HSIC
245,2018-06-10 00:00:00,21,False,HSIC
246,2018-06-17 00:00:00,38,False,HSIC
247,2018-06-24 00:00:00,0,False,HSIC
248,2018-07-01 00:00:00,13,False,HSIC
249,2018-07-08 00:00:00,21,False,HSIC
250,2018-07-15 00:00:00,26,False,HSIC
251,2018-07-22 00:00:00,30,False,HSIC
252,2018-07-29 00:00:00,43,False,HSIC
253,2018-08-05 00:00:00,51,False,HSIC
254,2018-08-12 00:00:00,26,False,HSIC
255,2018-08-19 00:00:00,26,False,HSIC
256,2018-08-26 00:00:00,17,False,HSIC
257,2018-09-02 00:00:00,17,False,HSIC
258,2018-09-09 00:00:00,21,False,HSIC
259,2018-09-16 00:00:00,25,False,HSIC
260,2018-09-23 00:00:00,30,True,HSIC
